q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
-1.20834,0.096899,0.136025,-0.0105389,1.32554,1.93418,-0.0189466,0.0187512,-0.000155429,0.000243889
-1.20836,0.0968755,0.136019,-0.0105521,1.32553,1.93418,-0.0200056,0.0198033,-0.000147472,0.000240936
-1.20829,0.0968523,0.136015,-0.0105649,1.32551,1.93418,-0.0211758,0.0209607,-0.000138728,0.000237668
-1.20836,0.0968263,0.136008,-0.0105804,1.32549,1.93418,-0.0224451,0.0222245,-0.000133239,0.000238145
-1.20836,0.0968026,0.135999,-0.0105925,1.32548,1.93419,-0.023794,0.0235718,-0.000122633,0.00023373
-1.2083,0.0967843,0.135992,-0.0106058,1.32547,1.93419,-0.025203,0.0249732,-0.000114047,0.000231481
-1.2083,0.0967594,0.135984,-0.0106192,1.32546,1.93419,-0.0266412,0.0264047,-0.000102854,0.000227024
-1.20826,0.09674,0.135976,-0.0106284,1.32546,1.93419,-0.0280707,0.0278367,-8.95623e-05,0.000220256
-1.2082,0.0967332,0.135968,-0.0106421,1.32546,1.93419,-0.029456,0.0292245,-8.26379e-05,0.000219417
-1.2082,0.0967223,0.13596,-0.0106551,1.32545,1.9342,-0.0307543,0.0305268,-7.27068e-05,0.000215434
-1.2082,0.0967183,0.135951,-0.0106659,1.32545,1.9342,-0.0319196,0.0317102,-6.38308e-05,0.000211906
-1.20814,0.0967251,0.135944,-0.0106785,1.32545,1.9342,-0.0329284,0.03273,-5.82115e-05,0.000210754
-1.20814,0.0967267,0.135938,-0.0106918,1.32545,1.9342,-0.0337526,0.033561,-5.10737e-05,0.000207418
-1.20819,0.0967354,0.135931,-0.0107036,1.32545,1.9342,-0.0343665,0.034194,-4.50915e-05,0.00020432
-1.20817,0.0967519,0.135927,-0.0107161,1.32546,1.93421,-0.034774,0.0346142,-4.36161e-05,0.000204467
-1.20819,0.0967603,0.135924,-0.0107283,1.32546,1.93421,-0.0349823,0.0348326,-4.21871e-05,0.000204179
-1.20824,0.0967727,0.135921,-0.0107398,1.32547,1.93421,-0.0350116,0.0348824,-4.13936e-05,0.000204023
-1.20823,0.0967922,0.135919,-0.010753,1.32548,1.93421,-0.0349347,0.034813,-4.39032e-05,0.000206477
-1.20828,0.096803,0.135919,-0.0107665,1.32548,1.93422,-0.034869,0.0347457,-4.40438e-05,0.000206754
-1.20832,0.0968163,0.135919,-0.0107779,1.32549,1.93422,-0.0348634,0.0347452,-4.31634e-05,0.000205939
-1.20829,0.0968302,0.135925,-0.0107892,1.3255,1.93422,-0.0348967,0.0347737,-4.35172e-05,0.000206138
-1.20834,0.0968372,0.135934,-0.0108021,1.32551,1.93422,-0.0349177,0.0347919,-4.54501e-05,0.00020795
-1.20834,0.0968447,0.135942,-0.0108114,1.32551,1.93422,-0.0349134,0.0347888,-4.65571e-05,0.000209047
-1.20827,0.0968546,0.135952,-0.0108225,1.32552,1.93423,-0.0349114,0.0347673,-4.56332e-05,0.000208047
-1.20828,0.0968566,0.135962,-0.0108315,1.32552,1.93423,-0.0349127,0.0347558,-4.48536e-05,0.000207546
-1.20828,0.0968612,0.135969,-0.0108409,1.32552,1.93423,-0.0349193,0.0347548,-4.32775e-05,0.000205936
-1.20822,0.0968689,0.135976,-0.0108491,1.32552,1.93423,-0.034929,0.0347533,-4.39298e-05,0.000206451
-1.20824,0.0968663,0.13598,-0.0108606,1.32552,1.93423,-0.0349356,0.0347488,-4.26364e-05,0.000205248
-1.20823,0.0968665,0.135979,-0.0108685,1.32552,1.93424,-0.0349351,0.0347464,-4.08719e-05,0.000203311
-1.20817,0.0968675,0.13598,-0.0108762,1.32552,1.93424,-0.034934,0.0347448,-4.13858e-05,0.000203809
-1.20821,0.0968577,0.135979,-0.0108858,1.32551,1.93424,-0.0349351,0.0347435,-3.96121e-05,0.000202185
-1.20822,0.096851,0.135975,-0.0108949,1.32551,1.93424,-0.0349302,0.0347495,-4.18711e-05,0.000204367
-1.20818,0.0968432,0.135973,-0.0109056,1.32551,1.93424,-0.0349317,0.0347488,-4.0919e-05,0.000203476
-1.20823,0.0968285,0.13597,-0.0109147,1.3255,1.93425,-0.0349305,0.0347498,-4.1433e-05,0.000204101
-1.20824,0.0968161,0.135965,-0.0109212,1.32549,1.93425,-0.0349244,0.0347553,-4.35303e-05,0.000206267
-1.20823,0.0968091,0.135961,-0.010931,1.32549,1.93425,-0.0349259,0.0347536,-4.26958e-05,0.000205332
-1.20824,0.0967948,0.135957,-0.0109384,1.32548,1.93425,-0.0349269,0.0347528,-4.5466e-05,0.000208247
-1.20825,0.096784,0.135951,-0.0109466,1.32548,1.93425,-0.0349265,0.0347532,-4.06829e-05,0.000203425
-1.20825,0.0967818,0.135947,-0.0109553,1.32548,1.93426,-0.0349258,0.034754,-4.51932e-05,0.000207791
-1.20828,0.0967722,0.135944,-0.0109642,1.32547,1.93426,-0.0349266,0.0347531,-4.44181e-05,0.000207032
-1.2083,0.0967675,0.13594,-0.0109711,1.32547,1.93426,-0.0349224,0.0347572,-4.35289e-05,0.000206094
-1.20828,0.0967691,0.135938,-0.0109742,1.32547,1.93426,-0.0349189,0.0347607,-4.63492e-05,0.000208848
-1.20829,0.0967686,0.135934,-0.0109808,1.32547,1.93426,-0.0349208,0.0347588,-4.54528e-05,0.000208008
-1.20826,0.0967714,0.13593,-0.0109859,1.32547,1.93427,-0.0349197,0.0347599,-4.38304e-05,0.000206249
-1.20826,0.0967818,0.135927,-0.010991,1.32548,1.93427,-0.0349192,0.0347603,-4.65716e-05,0.000208985
-1.20826,0.0967871,0.135925,-0.0109963,1.32548,1.93427,-0.0349207,0.0347588,-4.59137e-05,0.000208278
-1.20826,0.0967952,0.135922,-0.0110021,1.32548,1.93427,-0.0349192,0.0347603,-4.35235e-05,0.000205879
-1.2082,0.0968064,0.135923,-0.0110064,1.32549,1.93427,-0.0349228,0.0347567,-4.23167e-05,0.000204562
-1.2082,0.0968089,0.135926,-0.0110091,1.32549,1.93428,-0.0349232,0.0347563,-4.12202e-05,0.000203623
-1.20825,0.0968159,0.135928,-0.0110138,1.3255,1.93428,-0.0349181,0.0347613,-4.25927e-05,0.000204979
-1.20821,0.0968258,0.135932,-0.0110188,1.3255,1.93428,-0.0349184,0.034761,-4.47255e-05,0.000207029
-1.20822,0.0968274,0.135937,-0.0110252,1.3255,1.93428,-0.0349211,0.0347583,-4.26666e-05,0.000205079
-1.20822,0.0968299,0.135941,-0.0110294,1.3255,1.93428,-0.0349166,0.0347628,-4.29001e-05,0.000205267
-1.20822,0.096834,0.135947,-0.0110334,1.3255,1.93429,-0.0349167,0.0347627,-4.15233e-05,0.000204033
-1.20823,0.0968322,0.135951,-0.011038,1.3255,1.93429,-0.0349173,0.034762,-4.48854e-05,0.000207416
-1.20822,0.0968329,0.135951,-0.0110414,1.3255,1.93429,-0.0349169,0.0347624,-3.95884e-05,0.000202136
-1.20823,0.0968378,0.135952,-0.0110454,1.3255,1.93429,-0.0349156,0.0347638,-4.54845e-05,0.000207926
-1.20822,0.0968356,0.135951,-0.0110513,1.3255,1.93429,-0.0349201,0.0347592,-4.26566e-05,0.000205115
-1.20828,0.0968313,0.135951,-0.0110528,1.3255,1.93429,-0.0349162,0.034763,-4.3336e-05,0.000205904
-1.20825,0.0968349,0.13595,-0.011057,1.3255,1.9343,-0.0349195,0.0347598,-4.42916e-05,0.000206632
-1.20826,0.0968254,0.135951,-0.0110606,1.3255,1.9343,-0.0349201,0.0347591,-4.57987e-05,0.000208386
-1.20825,0.0968213,0.135948,-0.0110632,1.3255,1.9343,-0.0349208,0.0347584,-4.02287e-05,0.000202908
-1.20825,0.0968227,0.135948,-0.0110659,1.3255,1.9343,-0.0349211,0.0347581,-4.62153e-05,0.000208775
-1.20825,0.0968177,0.135946,-0.0110697,1.32549,1.9343,-0.034925,0.0347542,-4.51171e-05,0.00020775
-1.20825,0.0968139,0.135943,-0.0110725,1.32549,1.93431,-0.0349248,0.0347543,-4.18443e-05,0.000204466
-1.20824,0.0968137,0.135942,-0.0110738,1.32549,1.93431,-0.0349265,0.0347526,-4.29474e-05,0.000205477
-1.20824,0.0968071,0.135941,-0.0110765,1.32549,1.93431,-0.0349271,0.034752,-4.48719e-05,0.000207496
-1.20825,0.0968055,0.135937,-0.01108,1.32549,1.93431,-0.034925,0.034754,-4.23667e-05,0.000204922
-1.2082,0.0968076,0.135936,-0.0110821,1.32549,1.93431,-0.034925,0.034754,-4.48734e-05,0.000207292
-1.2082,0.0968004,0.135935,-0.0110849,1.32548,1.93431,-0.0349273,0.0347516,-4.11738e-05,0.000203759
-1.20825,0.0967987,0.135932,-0.0110855,1.32549,1.93432,-0.0349224,0.0347565,-4.28173e-05,0.000205336
-1.20821,0.0968025,0.135931,-0.0110878,1.32549,1.93432,-0.0349224,0.0347566,-4.40953e-05,0.000206481
-1.20823,0.0967982,0.13593,-0.0110906,1.32548,1.93432,-0.034923,0.0347559,-4.2979e-05,0.000205446
-1.20825,0.0967973,0.135928,-0.011093,1.32548,1.93432,-0.0349189,0.03476,-4.09856e-05,0.000203436
-1.20823,0.0968002,0.135928,-0.0110944,1.32549,1.93432,-0.0349177,0.0347611,-4.15057e-05,0.000203885
-1.20827,0.0967961,0.135929,-0.0110948,1.32548,1.93433,-0.0349155,0.0347633,-4.34831e-05,0.000205979
-1.20829,0.0967977,0.135926,-0.0110969,1.32549,1.93433,-0.0349106,0.0347682,-4.48948e-05,0.000207419
-1.20826,0.0968041,0.135925,-0.0110963,1.32549,1.93433,-0.0349127,0.0347661,-4.32614e-05,0.000205698
-1.20826,0.0968025,0.135927,-0.0110984,1.32549,1.93433,-0.0349158,0.034763,-4.37183e-05,0.000206156
-1.20831,0.0968043,0.135927,-0.0111003,1.32549,1.93433,-0.0349128,0.034766,-4.45966e-05,0.00020712
-1.20826,0.096814,0.135927,-0.0111017,1.32549,1.93434,-0.0349148,0.034764,-4.70937e-05,0.000209461
-1.20826,0.0968226,0.135932,-0.0111058,1.32548,1.93434,-0.0349233,0.0347555,-4.55098e-05,0.000208224
-1.20828,0.0969143,0.135963,-0.0111123,1.32536,1.93434,-0.0349556,0.0347231,-5.76208e-05,0.000220862
-1.20819,0.0971594,0.136164,-0.011123,1.32479,1.93434,-0.035063,0.0346157,-6.44714e-05,0.000227622
-1.20811,0.0975251,0.136968,-0.011132,1.32325,1.93434,-0.0351152,0.0345632,-5.0393e-05,0.000214062
-1.20799,0.0980393,0.138634,-0.0111473,1.32042,1.93434,-0.0352227,0.0344553,-6.20572e-05,0.000225528
-1.20782,0.0986669,0.141121,-0.0111644,1.31655,1.93435,-0.0353186,0.0343588,-6.04649e-05,0.000224291
-1.20761,0.0993235,0.144186,-0.0111922,1.31227,1.93435,-0.0352661,0.0344105,-4.51434e-05,0.000208616
-1.20755,0.099981,0.14758,-0.0112201,1.30804,1.93435,-0.0351009,0.0345749,-1.38665e-05,0.000175908
-1.20753,0.100673,0.151135,-0.0112874,1.30408,1.93435,-0.0349132,0.034762,1.41467e-05,0.000145654
-1.20755,0.10138,0.154747,-0.0113523,1.30048,1.93435,-0.0346688,0.0350063,-3.31676e-06,0.000163655
-1.20754,0.102227,0.158355,-0.0113832,1.29715,1.93435,-0.0344087,0.0352669,-5.57434e-05,0.000218157
-1.20764,0.103258,0.161995,-0.0113924,1.29385,1.93435,-0.0342784,0.0353982,-6.63949e-05,0.000230562
-1.20768,0.104494,0.165791,-0.0114036,1.29028,1.93436,-0.034281,0.0353971,-6.56308e-05,0.000228857
-1.20771,0.105863,0.169919,-0.0114129,1.28621,1.93436,-0.0343139,0.0353656,-5.03349e-05,0.000213436
-1.2077,0.107345,0.174485,-0.0114213,1.28144,1.93436,-0.0343657,0.0353151,-3.99042e-05,0.000202948
-1.20773,0.108913,0.179523,-0.0114279,1.27591,1.93436,-0.0344304,0.0352515,-3.43853e-05,0.000197223
-1.20776,0.110543,0.185007,-0.0114289,1.26968,1.93436,-0.0345127,0.03517,-3.4113e-05,0.000196844
-1.20778,0.112211,0.190838,-0.0114291,1.26288,1.93437,-0.0345975,0.035086,-3.55035e-05,0.000198367
-1.20779,0.113927,0.196889,-0.0114266,1.25569,1.93437,-0.0346635,0.0350206,-3.72929e-05,0.000200159
-1.20776,0.115695,0.203047,-0.0114206,1.24828,1.93437,-0.0347154,0.0349692,-4.09057e-05,0.000203685
-1.20772,0.117516,0.209214,-0.0114122,1.24074,1.93437,-0.0347563,0.0349287,-4.09083e-05,0.000203696
-1.20773,0.119416,0.215332,-0.0113952,1.23314,1.93437,-0.0347807,0.0349046,-3.86061e-05,0.000201269
-1.20769,0.1214,0.221408,-0.0113591,1.22543,1.93438,-0.0348002,0.0348853,-3.77378e-05,0.000200171
-1.20776,0.123465,0.227468,-0.0112735,1.21757,1.93438,-0.0348119,0.0348739,-3.92807e-05,0.000201539
-1.20778,0.12563,0.233559,-0.0110923,1.20946,1.93438,-0.0348127,0.0348732,-3.7795e-05,0.000199766
-1.20779,0.1279,0.239748,-0.0107938,1.20101,1.93438,-0.0348162,0.0348699,-3.45453e-05,0.000196407
-1.20785,0.13028,0.246067,-0.0103829,1.19215,1.93438,-0.0348327,0.0348535,-3.34436e-05,0.000195227
-1.20793,0.132786,0.252528,-0.00987862,1.18288,1.93439,-0.0348495,0.034837,-3.21431e-05,0.000194084
-1.20796,0.135431,0.25912,-0.00932776,1.17325,1.93439,-0.0348723,0.0348142,-3.47779e-05,0.000196996
-1.20808,0.1382,0.265754,-0.00878499,1.16341,1.93439,-0.0348876,0.0347991,-4.01659e-05,0.000202911
-1.2082,0.141082,0.272291,-0.00830875,1.15369,1.93439,-0.0348721,0.0348146,-4.36895e-05,0.000206944
-1.20825,0.144047,0.278594,-0.0079487,1.14436,1.9344,-0.0348218,0.034865,-5.05136e-05,0.000214128
-1.20835,0.147066,0.284543,-0.00772003,1.13564,1.9344,-0.0347414,0.0349455,-5.37335e-05,0.000217502
-1.20842,0.150131,0.290079,-0.00760008,1.12767,1.93439,-0.0346355,0.0350517,-5.31315e-05,0.000217013
-1.20845,0.153219,0.295212,-0.00754008,1.12041,1.93433,-0.0345298,0.0351579,-5.30768e-05,0.000216935
-1.20845,0.15632,0.299987,-0.00748984,1.11375,1.93424,-0.0344319,0.0352566,-5.08784e-05,0.000213896
-1.2085,0.159417,0.304496,-0.00739256,1.10751,1.93417,-0.0343264,0.0353631,-4.68213e-05,0.000208783
-1.2085,0.162494,0.308834,-0.0072195,1.1015,1.93414,-0.0342527,0.035438,-4.29426e-05,0.00020453
-1.2085,0.165522,0.313041,-0.00694244,1.09559,1.93413,-0.0342161,0.0354759,-3.57595e-05,0.000197403
-1.20856,0.168491,0.317142,-0.00659692,1.08972,1.93413,-0.0342261,0.0354674,-2.45022e-05,0.000186533
-1.20862,0.171357,0.321127,-0.0062165,1.08394,1.9341,-0.03427,0.0354249,-2.44401e-05,0.000186829
-1.20874,0.174067,0.324941,-0.00584408,1.07832,1.93405,-0.0343377,0.0353585,-2.40561e-05,0.000186853
-1.2089,0.176602,0.328516,-0.00552425,1.07299,1.93398,-0.0344172,0.0352801,-2.82442e-05,0.000191323
-1.20901,0.178934,0.33179,-0.00528874,1.06806,1.9339,-0.0345058,0.0351925,-3.56314e-05,0.000198757
-1.20919,0.181105,0.334764,-0.00512415,1.06338,1.93384,-0.0346187,0.0350804,-4.40577e-05,0.000206744
-1.20937,0.183201,0.337509,-0.00497878,1.05871,1.9338,-0.0347543,0.0349454,-4.82218e-05,0.000211015
-1.20949,0.185253,0.340094,-0.0048135,1.05391,1.93377,-0.0348951,0.0348049,-5.18656e-05,0.000215145
-1.20961,0.187229,0.342547,-0.00460951,1.049,1.93368,-0.0350224,0.0346777,-5.19521e-05,0.000215766
-1.20968,0.189096,0.344871,-0.00437548,1.04412,1.93354,-0.0351151,0.0345847,-5.02092e-05,0.000214161
-1.20969,0.190792,0.347048,-0.00414536,1.03945,1.93337,-0.0351768,0.0345225,-5.17301e-05,0.000215599
-1.20964,0.192261,0.349022,-0.0039558,1.03519,1.93319,-0.0352132,0.0344855,-5.28618e-05,0.000216687
-1.20959,0.193508,0.350749,-0.00382854,1.03149,1.93302,-0.0352262,0.0344719,-5.36223e-05,0.000217173
-1.20949,0.194547,0.352208,-0.00376723,1.02839,1.93287,-0.035231,0.0344665,-5.47064e-05,0.000218076
-1.20933,0.195351,0.353352,-0.00375105,1.026,1.93273,-0.0351998,0.034497,-5.4651e-05,0.000218102
-1.20922,0.195963,0.354162,-0.0037422,1.02436,1.9326,-0.0351293,0.0345669,-5.47537e-05,0.000217364
-1.20901,0.196422,0.354677,-0.00373002,1.02332,1.93253,-0.0350575,0.0346382,-5.092e-05,0.000212568
-1.20886,0.196808,0.354939,-0.00371442,1.02265,1.93253,-0.035011,0.0346844,-4.23216e-05,0.000204107
-1.20877,0.197171,0.35505,-0.00368414,1.02216,1.93253,-0.0349779,0.0347173,-3.16076e-05,0.000193589
-1.20866,0.197491,0.355131,-0.0036284,1.02175,1.93254,-0.0349152,0.0347799,-2.57225e-05,0.000187542
-1.20869,0.197774,0.355192,-0.00357544,1.02142,1.93254,-0.0348588,0.0348363,-2.64934e-05,0.000188685
-1.2087,0.198004,0.355215,-0.0035241,1.02124,1.93253,-0.0348269,0.0348683,-3.06129e-05,0.000192972
-1.20885,0.198203,0.355225,-0.00348275,1.0212,1.93253,-0.0347744,0.034921,-3.25815e-05,0.000194784
-1.20891,0.198401,0.355241,-0.00345032,1.02118,1.93253,-0.0347398,0.0349558,-3.59772e-05,0.000198152
-1.20905,0.19858,0.355261,-0.00342294,1.02117,1.93253,-0.0347249,0.0349712,-3.58193e-05,0.000198446
-1.20914,0.198754,0.355296,-0.0033969,1.02115,1.93254,-0.0347203,0.0349761,-4.37453e-05,0.000206385
-1.20931,0.198908,0.35533,-0.00337227,1.02113,1.93254,-0.0347293,0.0349675,-4.48059e-05,0.000207773
-1.20942,0.199048,0.355364,-0.00334191,1.02112,1.93254,-0.0347428,0.0349543,-4.83849e-05,0.000211372
-1.20944,0.199188,0.355391,-0.00331639,1.02111,1.93255,-0.0347607,0.0349368,-5.4162e-05,0.000217174
-1.20956,0.199312,0.355408,-0.00329426,1.02109,1.93255,-0.0347807,0.0349171,-5.17201e-05,0.000215049
-1.20957,0.19943,0.355415,-0.0032757,1.02108,1.93255,-0.0348008,0.0348972,-5.25693e-05,0.000215789
-1.20953,0.199536,0.355423,-0.00325754,1.02106,1.93255,-0.0348242,0.034874,-5.28774e-05,0.000216042
-1.20955,0.19962,0.355428,-0.00324323,1.02105,1.93256,-0.0348421,0.0348564,-4.99325e-05,0.000213147
-1.2095,0.199679,0.355438,-0.00322719,1.02104,1.93256,-0.0348571,0.0348414,-4.6267e-05,0.000209304
-1.2094,0.199718,0.355452,-0.00321417,1.02103,1.93256,-0.0348765,0.0348222,-4.70774e-05,0.000209975
-1.20936,0.199717,0.355464,-0.00320326,1.02103,1.93256,-0.0348964,0.0348024,-4.48442e-05,0.000207534
-1.20925,0.199694,0.355473,-0.00319236,1.02104,1.93257,-0.034914,0.0347848,-4.26373e-05,0.000205067
-1.20916,0.199653,0.355482,-0.00318423,1.02104,1.93257,-0.0349335,0.0347653,-3.99518e-05,0.000202158
-1.20911,0.199587,0.355486,-0.00317655,1.02103,1.93257,-0.0349431,0.0347557,-3.92854e-05,0.00020172
-1.20912,0.199516,0.355485,-0.00316979,1.02102,1.93258,-0.0349449,0.0347537,-3.78385e-05,0.000200387
-1.20902,0.199438,0.355486,-0.00316288,1.021,1.93258,-0.0349434,0.0347551,-3.83051e-05,0.000200708
-1.20904,0.19935,0.355481,-0.00315732,1.02099,1.93258,-0.0349387,0.0347598,-3.68594e-05,0.000199429
-1.20909,0.19927,0.355474,-0.00314981,1.02097,1.93259,-0.03493,0.0347684,-3.70832e-05,0.000199602
-1.20909,0.199203,0.355469,-0.00314297,1.02095,1.93259,-0.0349228,0.0347756,-3.98022e-05,0.000202278
-1.20915,0.199141,0.35546,-0.00313488,1.02093,1.93259,-0.0349098,0.0347886,-4.22413e-05,0.000204868
-1.20921,0.1991,0.355451,-0.00312724,1.02092,1.9326,-0.0348948,0.0348035,-4.21968e-05,0.000204838
-1.20922,0.199082,0.355445,-0.00311804,1.0209,1.9326,-0.0348831,0.0348153,-4.6076e-05,0.000208754
-1.20929,0.199077,0.355436,-0.00310941,1.02088,1.9326,-0.0348736,0.0348249,-4.61323e-05,0.000208993
-1.20933,0.199098,0.355426,-0.003102,1.02087,1.93261,-0.0348641,0.0348345,-4.88715e-05,0.000211675
-1.20929,0.199138,0.35542,-0.00309483,1.02085,1.93261,-0.0348623,0.0348364,-4.70399e-05,0.000209978
-1.20935,0.199187,0.355411,-0.00308728,1.02084,1.93261,-0.0348602,0.0348386,-4.67605e-05,0.000209783
-1.20937,0.199248,0.355404,-0.00307981,1.02083,1.93261,-0.0348542,0.0348446,-4.90918e-05,0.000211996
-1.20934,0.199312,0.355402,-0.00307325,1.02083,1.93262,-0.0348532,0.0348457,-4.83213e-05,0.00021104
-1.2093,0.199363,0.355399,-0.00306902,1.02085,1.93262,-0.0348555,0.0348436,-4.48373e-05,0.00020805
-1.20931,0.199415,0.355399,-0.00306324,1.02087,1.93262,-0.0348587,0.0348404,-4.44348e-05,0.000207655
-1.20926,0.199462,0.355404,-0.00305751,1.02088,1.93262,-0.0348682,0.034831,-4.34089e-05,0.000206407
-1.20922,0.199489,0.355408,-0.00305402,1.0209,1.93262,-0.0348748,0.0348245,-4.18042e-05,0.000204919
-1.20923,0.199511,0.355411,-0.00304894,1.02092,1.93262,-0.0348754,0.034824,-4.11635e-05,0.000204401
-1.20919,0.199523,0.355418,-0.00304359,1.02093,1.93262,-0.0348799,0.0348196,-4.29551e-05,0.000206002
-1.2092,0.199513,0.355422,-0.00303962,1.02094,1.93262,-0.0348815,0.0348116,-4.18306e-05,0.00020488
-1.20921,0.199497,0.355424,-0.00303474,1.02096,1.93262,-0.0348308,0.0347574,-4.24587e-05,0.000204563
-1.20917,0.199478,0.355429,-0.00303034,1.02097,1.93262,-0.034631,0.0345468,-4.8544e-05,0.000208042
-1.2092,0.199445,0.355429,-0.0030275,1.02097,1.93262,-0.03419,0.034095,-5.38912e-05,0.000208873
-1.20923,0.199415,0.355427,-0.00302292,1.02096,1.93262,-0.0334788,0.0333792,-6.36621e-05,0.000212628
-1.20921,0.199388,0.355427,-0.00301851,1.02095,1.93262,-0.0325267,0.0324187,-7.72452e-05,0.000218104
-1.20926,0.199352,0.355424,-0.0030145,1.02093,1.93262,-0.0313696,0.0312572,-9.06578e-05,0.000221686
-1.20929,0.199322,0.35542,-0.0030106,1.02092,1.93263,-0.030046,0.0299321,-0.0001072,0.000226813
-1.20928,0.199299,0.355418,-0.00300601,1.0209,1.93263,-0.0286001,0.0284772,-0.000124547,0.000231696
-1.2093,0.199275,0.355412,-0.00300279,1.02089,1.93263,-0.0270753,0.026943,-0.000139827,0.000233939
-1.20931,0.199262,0.355406,-0.00299833,1.02087,1.93263,-0.0255211,0.0253875,-0.000155214,0.000235911
-1.20927,0.19926,0.355402,-0.00299384,1.02086,1.93263,-0.0239979,0.0238562,-0.00017057,0.000238174
-1.2093,0.199258,0.355395,-0.00299052,1.02085,1.93264,-0.0225459,0.0223985,-0.000181117,0.000236171
-1.20932,0.199264,0.35539,-0.00298535,1.02085,1.93264,-0.0211931,0.0210507,-0.000190498,0.000233686
-1.20928,0.199268,0.355382,-0.0029827,1.02083,1.93259,-0.0199947,0.0203101,-0.000188151,0.000195968
-1.20936,0.199285,0.355362,-0.00298539,1.0208,1.93244,-0.018944,0.020026,-0.000171704,0.000192243
-1.20955,0.199325,0.355304,-0.00298695,1.02076,1.93225,-0.0179712,0.0195994,-0.000188841,0.000150905
-1.20969,0.199434,0.355154,-0.00299076,1.02067,1.9321,-0.017041,0.0189375,-0.000205088,0.000208067
-1.20983,0.199565,0.354948,-0.00299315,1.02053,1.93204,-0.0160198,0.0181228,-0.000201858,0.000258582
-1.21002,0.199698,0.354725,-0.00299396,1.02035,1.93204,-0.0148735,0.0172469,-0.000195154,0.000252533
-1.21022,0.199824,0.354499,-0.00299601,1.02016,1.93204,-0.0136723,0.0162761,-0.000196537,0.000268309
-1.21041,0.199897,0.354297,-0.00299575,1.01999,1.93203,-0.0123937,0.0152783,-0.000199998,0.000281554
-1.21051,0.199876,0.354204,-0.00297814,1.01992,1.93202,-0.0126825,0.0148401,2.29912e-05,0.000522487
-1.21054,0.199819,0.354197,-0.00297859,1.0199,1.93202,-0.0129528,0.0144978,0.000240556,0.000542218
-1.2105,0.199793,0.354207,-0.00298003,1.01989,1.93203,-0.0131051,0.0143005,0.000364767,0.000628584
-1.21046,0.199724,0.354256,-0.00297645,1.01991,1.93203,-0.0131779,0.0141247,0.000480767,0.00069791
-1.21036,0.199679,0.354341,-0.00297004,1.01995,1.93203,-0.013454,0.0137595,0.000502533,0.000674004
-1.21014,0.199618,0.354434,-0.00295646,1.02,1.93201,-0.0135555,0.0136193,0.000526181,0.000713034
-1.20993,0.199561,0.354514,-0.00294228,1.02004,1.93199,-0.013479,0.0136207,0.000544823,0.000711035
-1.20971,0.19951,0.35459,-0.00292397,1.02011,1.93197,-0.013488,0.0135867,0.000612729,0.000727388
-1.20951,0.199473,0.354666,-0.00291189,1.02017,1.93194,-0.0134799,0.0136372,0.00069201,0.00077281
-1.20935,0.199444,0.354703,-0.00289959,1.02021,1.93191,-0.0133648,0.0137708,0.000707247,0.000745201
-1.20925,0.199433,0.354731,-0.00288782,1.02025,1.93187,-0.0132984,0.0138122,0.000708346,0.000805257
-1.20914,0.199431,0.354751,-0.00287217,1.02029,1.93185,-0.0133441,0.0137385,0.000791497,0.000821762
-1.2091,0.199408,0.354797,-0.00285077,1.02034,1.93182,-0.0134499,0.0136567,0.000791569,0.00083182
-1.20912,0.199381,0.354852,-0.00283199,1.02038,1.93179,-0.0134868,0.0136106,0.000791073,0.000847814
-1.20908,0.199365,0.354892,-0.00281789,1.02042,1.93177,-0.0133371,0.0136984,0.00076124,0.000833082
-1.2091,0.199359,0.354909,-0.00279976,1.02046,1.93174,-0.0132839,0.0137588,0.000729975,0.000851472
-1.20911,0.199354,0.35493,-0.00277596,1.0205,1.93172,-0.0133398,0.0136968,0.000763296,0.000839497
-1.20915,0.199351,0.354955,-0.00275581,1.02054,1.93169,-0.0133495,0.0137088,0.000743184,0.000836151
-1.20919,0.199345,0.35498,-0.00273385,1.02057,1.93167,-0.0133899,0.0137056,0.000769899,0.000857817
-1.20921,0.19934,0.354999,-0.00271249,1.02061,1.93165,-0.0133928,0.0137071,0.000788015,0.000866447
-1.20923,0.199345,0.355008,-0.00269888,1.02064,1.93162,-0.0132273,0.0138268,0.000679181,0.000848957
-1.20926,0.199345,0.355015,-0.00267957,1.02067,1.9316,-0.0132355,0.0138222,0.000740312,0.000847255
-1.20933,0.199341,0.355034,-0.00266068,1.02071,1.93158,-0.013395,0.0137004,0.000770379,0.000834348
-1.2093,0.199342,0.355061,-0.00264231,1.02074,1.93157,-0.0134038,0.0136526,0.0007751,0.000862889
-1.20932,0.199323,0.355086,-0.00262428,1.02077,1.93155,-0.0134067,0.0136392,0.00078074,0.000876064
-1.20928,0.199311,0.355125,-0.00260297,1.02082,1.93154,-0.0135849,0.013522,0.000835089,0.000850209
-1.20925,0.199314,0.355157,-0.00260204,1.02084,1.93153,-0.0134496,0.0135764,0.000801054,0.000904923
-1.2092,0.1993,0.355169,-0.00259839,1.02086,1.93152,-0.0134758,0.0136357,0.000847653,0.000881134
-1.20921,0.199281,0.355185,-0.0025917,1.02089,1.93151,-0.0134817,0.013624,0.000869314,0.00091168
-1.20922,0.199274,0.355202,-0.00258058,1.0209,1.9315,-0.0135376,0.0135653,0.000907353,0.000891931
